Id,Age,Job,Marital,Education,Default,Balance,HHInsurance,CarLoan,Communication,CallDurationSecs,CardInsurance
2207,33,technician,married,secondary,0,806,0,0,cellular,126,1
2208,53,self-employed,divorced,tertiary,1,10,0,0,cellular,88,0
2209,25,blue-collar,single,primary,0,2483,0,0,cellular,1751,1
2210,54,retired,married,secondary,0,3538,0,0,cellular,958,1
2211,37,management,divorced,tertiary,0,122,1,0,other,712,1
2212,26,management,single,tertiary,0,-8,0,0,cellular,470,0
2213,60,retired,divorced,secondary,0,1091,0,0,cellular,515,1
2214,26,services,single,secondary,0,598,1,0,cellular,468,0
2215,60,technician,married,secondary,0,1740,0,0,cellular,346,1
2216,36,services,single,tertiary,0,1189,0,0,cellular,257,1
2217,48,management,married,tertiary,0,1147,0,0,cellular,181,1
2218,29,management,married,tertiary,0,5698,0,0,cellular,510,0
2219,27,technician,single,tertiary,0,15161,0,0,cellular,86,1
2220,38,blue-collar,married,primary,0,1630,1,0,cellular,118,0
2221,37,unemployed,single,secondary,0,2722,0,0,telephone,426,1
2222,45,management,single,tertiary,0,1411,0,0,cellular,934,1
2223,30,admin.,single,secondary,0,270,0,0,cellular,510,1
2224,69,management,married,tertiary,0,840,0,0,telephone,128,1
2225,30,admin.,married,secondary,0,1794,0,0,cellular,1209,1
2226,53,blue-collar,married,primary,0,1794,1,0,cellular,651,0
2227,45,technician,married,secondary,0,3007,0,0,other,194,0
2228,40,management,single,tertiary,0,80,1,0,cellular,213,0
2229,46,management,married,tertiary,0,4301,1,1,cellular,58,0
2230,42,self-employed,married,tertiary,0,-266,0,1,other,141,0
2231,50,blue-collar,married,primary,0,42,1,0,other,75,0
2232,32,technician,single,tertiary,0,705,1,0,cellular,484,1
2233,31,management,married,tertiary,0,0,0,0,cellular,98,0
2234,37,blue-collar,married,primary,0,3154,1,0,other,116,0
2235,66,housemaid,married,primary,0,40,0,0,telephone,290,1
2236,33,admin.,single,secondary,0,1834,1,0,cellular,13,0
2237,38,services,divorced,primary,0,92,1,1,other,52,0
2238,51,blue-collar,married,primary,0,6343,1,0,cellular,33,0
2239,28,technician,single,secondary,0,1453,1,0,cellular,287,0
2240,34,technician,divorced,secondary,0,136,1,0,cellular,159,0
2241,72,retired,married,secondary,0,0,0,0,cellular,221,1
2242,36,unemployed,married,secondary,0,-35,0,0,cellular,396,0
2243,43,management,married,tertiary,0,240,1,0,cellular,529,1
2244,58,management,married,tertiary,0,1016,0,0,telephone,78,0
2245,46,admin.,divorced,secondary,0,7378,0,0,cellular,544,0
2246,35,technician,married,secondary,0,94,1,1,other,91,0
2247,26,technician,single,tertiary,0,4130,0,0,cellular,121,0
2248,27,technician,single,,0,555,0,0,other,105,0
2249,35,admin.,married,secondary,0,2374,1,0,cellular,894,1
2250,37,management,married,tertiary,0,1113,0,0,cellular,267,1
2251,72,retired,married,secondary,0,1533,0,0,cellular,638,1
2252,57,housemaid,married,primary,0,1870,0,0,other,57,0
2253,58,blue-collar,married,primary,0,0,0,0,telephone,558,0
2254,38,self-employed,single,tertiary,0,982,0,0,cellular,206,0
2255,45,blue-collar,single,secondary,1,0,0,1,cellular,180,0
2256,45,self-employed,married,secondary,0,830,0,0,cellular,210,0
2257,60,management,married,tertiary,0,474,0,0,cellular,485,1
2258,32,technician,married,secondary,0,0,1,1,cellular,500,0
2259,33,blue-collar,single,secondary,0,476,1,1,cellular,635,0
2260,33,management,married,secondary,0,-15,1,0,other,108,0
2261,45,admin.,divorced,secondary,0,0,0,0,cellular,308,1
2262,41,unemployed,single,tertiary,0,79,0,0,telephone,394,1
2263,38,blue-collar,single,secondary,0,238,1,0,cellular,100,0
2264,35,management,single,tertiary,0,3544,1,0,cellular,444,1
2265,33,technician,married,tertiary,0,1699,0,0,cellular,236,1
2266,31,management,married,tertiary,0,10884,0,0,cellular,343,1
2267,49,entrepreneur,single,secondary,0,5802,0,0,cellular,722,1
2268,46,self-employed,married,secondary,0,0,1,1,other,73,0
2269,25,admin.,single,secondary,0,507,1,0,cellular,972,1
2270,46,unemployed,married,tertiary,0,0,1,0,cellular,99,0
2271,39,admin.,married,secondary,0,-982,1,1,cellular,335,0
2272,35,blue-collar,single,,0,597,1,0,cellular,1529,0
2273,39,admin.,divorced,secondary,0,878,1,0,cellular,714,1
2274,38,technician,married,secondary,0,976,1,0,cellular,895,1
2275,50,technician,married,tertiary,0,0,0,1,cellular,300,0
2276,44,blue-collar,married,,0,391,0,0,other,156,0
2277,59,services,single,secondary,0,0,0,0,cellular,374,0
2278,41,management,married,tertiary,0,251,0,1,other,37,0
2279,46,unemployed,divorced,secondary,0,3354,1,0,cellular,610,1
2280,59,management,divorced,tertiary,0,59,1,0,other,120,0
2281,22,student,single,,0,1232,0,0,cellular,331,1
2282,41,technician,married,secondary,0,1822,0,1,cellular,457,0
2283,33,management,married,tertiary,0,849,1,0,cellular,104,0
2284,43,management,single,tertiary,0,8224,1,0,cellular,82,0
2285,41,self-employed,single,,0,426,1,0,other,33,0
2286,38,management,single,secondary,0,399,1,0,cellular,429,0
2287,40,services,married,,0,88,1,0,other,34,0
2288,52,services,divorced,primary,1,-1,0,1,cellular,131,0
2289,31,admin.,divorced,secondary,0,-579,1,0,other,66,0
2290,32,unemployed,single,secondary,0,1026,1,0,cellular,338,1
2291,45,self-employed,married,tertiary,0,0,1,0,cellular,157,0
2292,57,management,married,tertiary,0,3250,0,0,cellular,189,0
2293,73,retired,married,tertiary,0,459,0,0,cellular,328,1
2294,30,self-employed,married,tertiary,0,5,1,1,cellular,116,0
2295,44,management,married,tertiary,0,119,1,0,cellular,78,0
2296,29,blue-collar,married,secondary,0,8,1,1,cellular,732,1
2297,43,services,married,primary,0,2567,1,0,cellular,127,0
2298,34,management,married,secondary,0,369,0,0,cellular,1014,1
2299,55,housemaid,divorced,primary,0,976,0,0,cellular,403,1
2300,41,technician,married,secondary,0,457,1,1,other,79,0
2301,41,retired,divorced,primary,0,-233,1,0,other,507,1
2302,56,retired,married,primary,0,9367,0,0,cellular,374,1
2303,46,management,married,tertiary,0,0,0,0,cellular,836,1
2304,30,management,single,tertiary,0,685,0,0,cellular,349,0
2305,31,management,single,tertiary,0,617,0,0,cellular,1356,1
2306,73,retired,single,secondary,0,1050,0,0,cellular,656,1
2307,59,unemployed,married,secondary,0,957,0,0,cellular,352,1
2308,31,management,single,tertiary,0,38279,0,0,cellular,263,0
2309,50,blue-collar,married,primary,0,-522,1,0,cellular,1008,1
2310,32,management,single,tertiary,0,435,1,1,cellular,790,0
2311,55,management,divorced,tertiary,0,2037,0,0,cellular,356,1
2312,50,services,divorced,tertiary,0,580,0,0,other,39,0
2313,34,management,married,tertiary,0,606,0,0,cellular,113,1
2314,27,student,single,,0,910,1,1,other,34,0
2315,35,management,married,tertiary,0,178,0,0,cellular,89,0
2316,26,admin.,single,secondary,0,74,0,1,cellular,489,0
2317,70,retired,married,secondary,0,2626,0,0,cellular,164,1
2318,30,technician,single,tertiary,0,2530,1,0,other,31,0
2319,56,retired,married,primary,0,-1,0,0,cellular,104,0
2320,51,retired,married,primary,0,34,1,0,cellular,81,0
2321,58,admin.,married,secondary,0,2160,1,1,cellular,1273,1
2322,26,services,single,secondary,0,256,1,0,cellular,118,0
2323,52,management,married,tertiary,0,751,0,0,cellular,193,0
2324,35,management,single,tertiary,0,538,0,0,cellular,479,1
2325,32,technician,married,secondary,0,901,1,0,other,45,0
2326,36,unemployed,married,secondary,1,-318,1,0,other,58,0
2327,46,admin.,married,secondary,0,3098,1,0,telephone,192,0
2328,58,self-employed,married,tertiary,0,-364,1,0,other,156,0
2329,31,technician,single,,0,365,0,0,other,113,0
2330,28,admin.,single,tertiary,0,373,1,0,cellular,147,0
2331,35,self-employed,married,tertiary,0,182,0,1,other,166,0
2332,49,blue-collar,married,primary,0,399,0,0,cellular,793,0
2333,65,retired,married,secondary,0,20806,0,0,telephone,523,1
2334,31,management,single,tertiary,0,3384,0,0,cellular,179,1
2335,39,blue-collar,married,secondary,0,285,1,1,other,92,0
2336,42,admin.,divorced,secondary,0,936,0,0,cellular,1087,1
2337,26,management,single,tertiary,0,1623,0,0,cellular,559,1
2338,19,student,single,secondary,0,372,0,0,telephone,444,1
2339,48,services,married,secondary,0,0,1,0,cellular,171,0
2340,33,technician,single,tertiary,0,3689,0,0,cellular,520,1
2341,64,housemaid,married,,0,2645,0,0,telephone,219,1
2342,42,management,married,tertiary,0,2819,1,0,cellular,174,0
2343,48,admin.,married,,0,0,1,0,cellular,99,0
2344,58,blue-collar,married,secondary,0,590,0,1,cellular,159,0
2345,63,retired,single,tertiary,0,791,0,0,cellular,248,1
2346,48,housemaid,married,tertiary,0,468,1,0,other,97,0
2347,38,services,single,tertiary,0,1222,1,0,other,104,0
2348,30,services,single,secondary,0,438,1,0,cellular,114,0
2349,39,blue-collar,married,secondary,0,203,1,0,other,63,0
2350,58,management,married,tertiary,0,3864,1,0,cellular,952,1
2351,24,student,single,secondary,0,23878,0,0,cellular,216,1
2352,38,blue-collar,single,primary,0,522,1,0,other,68,0
2353,37,blue-collar,married,secondary,0,426,1,0,cellular,377,0
2354,51,retired,married,secondary,0,1295,0,1,other,126,0
2355,46,blue-collar,married,primary,0,1085,1,1,cellular,611,1
2356,46,admin.,married,secondary,0,974,0,0,cellular,203,1
2357,26,blue-collar,single,tertiary,0,644,0,0,cellular,404,1
2358,53,admin.,married,secondary,0,2851,0,1,telephone,89,0
2359,42,blue-collar,single,primary,0,177,1,0,cellular,203,0
2360,35,management,single,tertiary,0,397,1,0,cellular,694,1
2361,35,admin.,single,secondary,0,111,1,0,cellular,64,0
2362,25,self-employed,single,,0,1179,0,0,cellular,50,0
2363,51,unemployed,married,secondary,0,760,1,0,other,180,0
2364,52,management,married,secondary,0,218,1,0,other,215,0
2365,35,management,married,tertiary,0,0,0,0,cellular,114,0
2366,39,management,single,tertiary,0,1092,0,0,cellular,239,0
2367,19,student,single,secondary,0,302,0,0,cellular,239,1
2368,41,blue-collar,married,secondary,0,281,1,0,cellular,144,0
2369,30,services,single,tertiary,0,803,0,0,cellular,284,0
2370,56,management,married,tertiary,0,505,1,1,cellular,258,0
2371,28,blue-collar,married,secondary,0,255,1,0,cellular,703,0
2372,30,unemployed,single,secondary,0,2424,0,0,cellular,394,1
2373,39,services,single,secondary,0,158,1,0,cellular,214,0
2374,24,technician,single,secondary,0,598,0,0,cellular,890,1
2375,40,admin.,divorced,secondary,0,2129,0,0,cellular,528,1
2376,62,retired,married,,0,800,0,0,cellular,861,1
2377,45,admin.,married,secondary,0,0,0,0,cellular,169,0
2378,37,management,married,tertiary,0,825,1,0,cellular,250,0
2379,57,retired,divorced,primary,0,698,0,0,telephone,135,0
2380,34,student,single,,0,1011,0,0,cellular,296,1
2381,58,entrepreneur,married,secondary,0,670,1,0,cellular,1486,1
2382,75,self-employed,married,,0,4984,0,0,telephone,509,1
2383,37,management,married,tertiary,0,3794,0,0,cellular,172,0
2384,32,services,married,secondary,0,914,0,0,cellular,435,1
2385,36,admin.,married,secondary,0,96,0,0,cellular,353,1
2386,37,management,married,tertiary,0,6771,0,0,cellular,394,1
2387,38,self-employed,married,secondary,0,1029,1,0,cellular,241,0
2388,32,technician,married,secondary,0,4887,1,0,cellular,287,0
2389,61,technician,married,tertiary,0,1263,0,0,telephone,176,0
2390,41,admin.,divorced,secondary,0,6046,1,1,telephone,300,1
2391,29,management,married,tertiary,0,51,1,0,cellular,1541,1
2392,45,blue-collar,married,,0,458,1,1,cellular,169,0
2393,30,technician,single,secondary,0,4684,1,0,cellular,313,1
2394,33,admin.,married,secondary,0,1467,1,0,other,37,0
2395,52,management,single,tertiary,0,1205,0,0,telephone,18,0
2396,36,management,single,tertiary,0,1379,0,0,cellular,221,1
2397,48,blue-collar,married,secondary,0,893,0,0,cellular,72,0
2398,35,blue-collar,married,secondary,0,1388,1,0,other,52,0
2399,59,retired,married,secondary,1,49,0,1,other,264,0
2400,26,management,single,tertiary,0,222,0,0,cellular,224,1
2401,22,student,single,secondary,0,23,0,0,cellular,160,1
2402,40,management,married,tertiary,0,3185,0,0,cellular,127,0
2403,49,management,married,secondary,0,1623,1,0,cellular,1263,1
2404,40,blue-collar,single,secondary,0,1,1,0,other,83,0
2405,52,blue-collar,married,secondary,0,8180,1,0,cellular,95,0
2406,49,blue-collar,single,primary,0,2146,1,0,cellular,1771,1
2407,48,management,divorced,tertiary,0,507,1,0,cellular,617,0
2408,45,blue-collar,married,secondary,0,4646,1,0,other,52,0
2409,48,self-employed,married,tertiary,0,3118,0,0,cellular,433,0
2410,41,services,married,tertiary,0,881,0,0,cellular,300,1
2411,34,services,married,secondary,0,0,0,0,cellular,187,0
2412,51,retired,married,primary,0,67,0,0,other,366,1
2413,27,unemployed,single,primary,0,9,0,1,cellular,1073,1
2414,22,student,single,secondary,0,330,1,0,cellular,123,0
2415,27,student,married,secondary,0,119,1,0,cellular,912,1
2416,37,blue-collar,married,primary,0,2120,1,0,cellular,765,1
2417,22,student,single,secondary,0,552,0,0,cellular,382,1
2418,30,blue-collar,married,secondary,0,2,1,1,cellular,340,0
2419,32,technician,single,secondary,0,493,0,0,cellular,338,0
2420,40,admin.,single,secondary,0,985,1,0,cellular,691,1
2421,29,admin.,single,secondary,0,265,1,0,cellular,484,1
2422,39,management,single,tertiary,0,0,1,0,cellular,739,0
2423,25,student,single,tertiary,0,326,0,0,cellular,456,1
2424,34,services,single,secondary,0,0,1,0,other,62,0
2425,51,retired,single,tertiary,0,730,1,0,other,126,0
2426,44,technician,married,primary,0,755,0,1,cellular,968,1
2427,32,blue-collar,married,secondary,0,225,1,0,cellular,670,1
2428,32,management,single,tertiary,0,1625,1,0,cellular,527,0
2429,46,admin.,married,secondary,0,556,1,1,other,283,1
2430,24,student,single,primary,0,1235,0,0,cellular,390,1
2431,53,admin.,divorced,,0,257,0,0,cellular,1530,1
2432,52,services,married,secondary,0,431,0,0,cellular,85,0
2433,50,technician,divorced,secondary,0,-556,1,1,cellular,315,0
2434,30,blue-collar,single,secondary,0,161,0,1,telephone,298,1
2435,60,retired,married,tertiary,0,846,0,0,telephone,1346,1
2436,30,technician,single,tertiary,0,880,1,1,other,424,1
2437,55,unemployed,married,primary,0,1212,0,0,cellular,281,0
2438,31,blue-collar,married,secondary,0,150,1,0,telephone,68,0
2439,56,technician,married,secondary,0,0,1,0,cellular,291,0
2440,28,blue-collar,single,secondary,0,1112,1,0,other,363,0
2441,57,retired,divorced,primary,0,720,0,0,telephone,202,1
2442,40,management,divorced,tertiary,0,3426,0,0,cellular,110,0
2443,46,blue-collar,single,primary,0,2851,1,0,other,54,0
2444,37,unemployed,single,tertiary,0,1316,1,0,cellular,454,0
2445,41,services,divorced,tertiary,0,1583,1,0,cellular,773,1
2446,37,services,married,secondary,0,523,1,0,telephone,21,0
2447,35,blue-collar,married,,0,444,0,0,cellular,69,0
2448,33,services,divorced,secondary,0,44,0,1,cellular,618,1
2449,27,admin.,married,tertiary,0,73,0,0,cellular,186,1
2450,28,management,single,tertiary,0,223,1,0,telephone,157,1
2451,54,management,divorced,secondary,0,300,1,0,cellular,656,1
2452,35,admin.,divorced,secondary,0,1224,1,0,cellular,218,1
2453,47,entrepreneur,married,tertiary,0,0,0,0,telephone,103,0
2454,42,management,married,tertiary,0,1435,1,0,cellular,1341,1
2455,31,management,married,tertiary,0,1812,0,0,cellular,131,0
2456,32,technician,single,tertiary,0,4071,0,0,cellular,373,1
2457,26,admin.,married,secondary,0,354,1,0,cellular,329,0
2458,39,blue-collar,married,secondary,0,3231,1,1,other,72,0
2459,60,blue-collar,married,primary,0,0,0,1,cellular,378,0
2460,52,self-employed,married,secondary,0,273,0,0,other,100,0
2461,28,self-employed,single,secondary,0,-395,1,0,other,62,0
2462,33,admin.,divorced,secondary,0,294,1,0,cellular,891,1
2463,44,blue-collar,married,secondary,0,6491,1,0,cellular,147,0
2464,67,retired,divorced,secondary,0,704,0,0,cellular,217,1
2465,36,management,married,tertiary,0,6153,0,0,telephone,240,0
2466,37,blue-collar,married,primary,0,3370,1,0,cellular,182,0
2467,52,admin.,married,secondary,0,941,0,0,cellular,104,0
2468,55,retired,divorced,secondary,0,2204,0,0,cellular,305,1
2469,28,student,single,secondary,0,404,1,0,cellular,39,0
2470,33,entrepreneur,married,tertiary,0,87,1,1,cellular,165,0
2471,38,self-employed,married,tertiary,0,3139,1,0,cellular,207,0
2472,67,retired,married,secondary,0,1146,0,0,cellular,303,1
2473,40,services,married,primary,0,-9,1,0,other,404,1
2474,38,admin.,married,secondary,0,755,1,0,cellular,140,1
2475,29,technician,single,tertiary,0,262,1,1,cellular,596,0
2476,30,admin.,single,secondary,0,-213,1,1,other,329,1
2477,45,admin.,divorced,secondary,0,2519,0,0,cellular,549,0
2478,32,blue-collar,married,primary,0,902,1,0,other,47,0
2479,54,technician,married,secondary,0,1349,0,0,telephone,697,0
2480,25,admin.,single,secondary,0,96,0,0,other,129,0
2481,37,technician,married,tertiary,0,122,0,0,cellular,311,1
2482,52,technician,married,secondary,0,0,1,0,cellular,246,1
2483,27,admin.,married,secondary,0,1595,0,0,cellular,229,1
2484,37,management,married,tertiary,0,5106,0,0,cellular,285,1
2485,55,blue-collar,married,secondary,0,0,0,0,other,269,1
2486,48,blue-collar,married,secondary,0,1405,1,0,other,276,1
2487,51,management,married,tertiary,0,346,0,0,cellular,142,1
2488,31,technician,single,secondary,0,198,0,0,cellular,427,0
2489,38,technician,married,secondary,0,4539,0,0,cellular,452,1
2490,31,management,married,tertiary,0,141,1,0,cellular,668,1
2491,40,services,single,secondary,0,65,1,0,cellular,18,0
2492,41,blue-collar,married,secondary,0,429,1,0,other,107,0
2493,46,blue-collar,married,secondary,0,640,1,0,cellular,251,1
2494,32,blue-collar,married,secondary,0,101,1,0,other,84,0
2495,38,management,married,tertiary,0,1308,1,0,cellular,731,1
2496,59,unemployed,married,secondary,0,4497,1,0,cellular,249,0
2497,41,blue-collar,married,primary,0,258,1,0,other,111,0
2498,31,blue-collar,married,secondary,0,873,1,0,other,64,0
2499,48,management,married,tertiary,0,1167,1,1,cellular,308,1
